Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
34,0,1,Sales,28,3,Life Sciences,3891,0,2,Research Scientist,1,176500.0,1,0.19,1,15,6,15,4,13,2.0,4.0,4.0,1,3
60,0,1,Sales,17,4,Medical,3892,1,1,Manager,2,40250.0,3,0.13,1,19,5,1,0,0,3.0,4.0,4.0,2,3
33,0,1,Sales,3,3,Life Sciences,3893,1,3,Manager,1,97250.0,1,0.11,0,14,0,14,2,13,2.0,2.0,3.0,3,3
37,0,2,Research & Development,13,3,Life Sciences,3894,1,1,Laboratory Technician,2,119040.0,1,0.12,1,6,4,6,1,3,3.0,4.0,2.0,3,3
34,0,1,Research & Development,7,2,Life Sciences,3895,1,1,Healthcare Representative,1,21770.0,1,0.13,0,10,5,10,8,7,2.0,4.0,3.0,3,3
23,1,1,Research & Development,12,2,Medical,3896,1,2,Research Scientist,2,75250.0,1,0.14,2,3,2,3,0,2,3.0,4.0,3.0,3,3
44,0,1,Human Resources,1,3,Life Sciences,3897,1,1,Research Scientist,1,48340.0,1,0.14,0,9,1,8,6,7,3.0,4.0,3.0,4,3
35,0,2,Research & Development,13,3,Life Sciences,3898,1,3,Sales Executive,0,20420.0,0,0.16,0,6,2,5,1,4,1.0,4.0,4.0,3,3
43,0,1,Research & Development,25,4,Life Sciences,3899,1,2,Sales Executive,1,22200.0,1,0.11,0,10,2,10,8,8,4.0,4.0,3.0,1,3
24,0,1,Research & Development,6,3,Life Sciences,3900,1,3,Sales Executive,1,10520.0,1,0.13,0,5,3,5,0,4,3.0,3.0,3.0,3,3
41,0,1,Sales,6,4,Marketing,3901,1,1,Research Scientist,0,28210.0,1,0.17,0,10,3,10,8,7,4.0,3.0,3.0,3,3
29,0,1,Research & Development,2,2,Life Sciences,3902,1,2,Research Scientist,1,192370.0,9,0.11,1,9,2,5,1,2,4.0,3.0,3.0,3,3
36,0,1,Human Resources,1,4,Life Sciences,3903,0,3,Research Scientist,0,41070.0,3,0.11,1,17,2,13,6,7,3.0,4.0,2.0,1,3
45,0,0,Sales,2,3,Life Sciences,3904,0,2,Manufacturing Director,1,83960.0,3,0.15,2,25,3,23,14,4,3.0,3.0,2.0,2,3
24,1,1,Sales,6,2,Medical,3905,0,2,Manager,1,20070.0,1,0.12,0,1,2,1,0,0,4.0,3.0,3.0,2,3
47,1,2,Research & Development,1,3,Medical,3906,0,2,Sales Executive,1,196270.0,7,0.11,2,25,1,23,14,10,3.0,3.0,1.0,3,3
26,0,1,Research & Development,9,1,Medical,3907,1,1,Sales Executive,1,106860.0,1,0.14,1,3,2,3,0,2,4.0,3.0,4.0,3,3
45,0,1,Research & Development,1,4,Life Sciences,3908,1,1,Research Director,0,29420.0,1,0.22,1,21,4,21,8,6,4.0,2.0,3.0,3,4
32,0,2,Sales,1,1,Marketing,3909,1,2,Laboratory Technician,1,88580.0,6,0.16,1,10,2,5,1,3,1.0,3.0,2.0,3,3
31,0,1,Research & Development,14,2,Life Sciences,3910,1,1,Sales Executive,1,167560.0,1,0.11,2,6,5,5,0,3,2.0,3.0,4.0,3,3
40,0,1,Research & Development,22,2,Technical Degree,3912,1,1,Healthcare Representative,1,23230.0,2,0.16,1,18,2,1,0,0,2.0,1.0,3.0,3,3
24,0,1,Research & Development,3,3,Life Sciences,3913,0,1,Research Scientist,2,14160.0,1,0.15,1,6,3,6,1,2,2.0,1.0,4.0,2,3
46,0,1,Research & Development,6,3,Medical,3914,1,4,Sales Executive,0,46150.0,6,0.12,0,19,3,10,0,9,3.0,2.0,3.0,2,3
35,0,1,Sales,8,4,Life Sciences,3915,1,1,Laboratory Technician,1,24610.0,2,0.2,1,17,4,7,0,7,4.0,3.0,3.0,3,4
30,0,1,Sales,9,4,Marketing,3916,1,1,Laboratory Technician,1,87220.0,1,0.17,1,10,3,10,0,8,2.0,4.0,2.0,3,3
47,0,0,Research & Development,3,2,Life Sciences,3917,0,2,Sales Executive,1,39550.0,7,0.12,1,4,5,1,0,0,3.0,2.0,1.0,3,3
46,0,1,Research & Development,1,4,Technical Degree,3918,0,3,Sales Executive,2,99570.0,4,0.2,0,13,1,10,0,3,3.0,4.0,2.0,3,4
36,1,1,Research & Development,1,3,Medical,3919,1,2,Manufacturing Director,2,33760.0,5,0.2,0,16,3,2,2,2,2.0,1.0,3.0,3,4
32,1,1,Research & Development,26,3,Medical,3920,0,2,Research Director,0,88230.0,6,0.13,2,10,3,0,0,0,1.0,2.0,3.0,3,3
23,0,1,Sales,6,4,Life Sciences,3921,1,3,Manufacturing Director,0,103220.0,1,0.14,2,3,2,3,1,2,3.0,2.0,1.0,3,3
31,0,2,Sales,3,3,Marketing,3922,1,2,Sales Executive,0,46210.0,2,0.18,1,9,3,5,1,4,4.0,4.0,2.0,3,3
39,0,0,Research & Development,3,3,Life Sciences,3923,0,2,Manufacturing Director,1,109760.0,1,0.11,0,9,3,9,5,8,4.0,4.0,3.0,2,3
32,0,1,Research & Development,6,3,Technical Degree,3924,1,1,Research Scientist,1,36600.0,3,0.11,2,10,0,4,0,2,4.0,3.0,1.0,2,3
40,0,1,Sales,6,3,Life Sciences,3925,1,3,Manufacturing Director,0,104820.0,1,0.11,1,21,6,21,12,8,2.0,2.0,2.0,2,3
45,0,1,Research & Development,19,4,Medical,3926,1,1,Sales Representative,1,71190.0,4,0.15,0,9,2,5,0,3,3.0,3.0,4.0,3,3
30,0,2,Sales,9,3,Life Sciences,3927,1,1,Research Director,0,95820.0,0,0.12,1,10,2,9,0,7,4.0,1.0,3.0,3,3
24,0,2,Sales,3,4,Marketing,3928,1,1,Sales Executive,1,45080.0,0,0.11,1,3,5,2,2,1,1.0,4.0,3.0,3,3
30,1,2,Research & Development,10,3,Life Sciences,3929,0,1,Human Resources,2,22070.0,6,0.14,0,6,4,4,1,2,3.0,4.0,2.0,3,3
31,0,1,Research & Development,3,2,Life Sciences,3930,1,3,Laboratory Technician,1,77560.0,1,0.15,2,6,3,5,0,2,1.0,3.0,3.0,4,3
27,0,1,Sales,3,3,Life Sciences,3931,1,1,Manager,0,66940.0,1,0.13,1,6,2,6,1,4,3.0,4.0,2.0,2,3
29,1,1,Sales,4,3,Marketing,3932,1,5,Research Scientist,0,36910.0,1,0.13,0,2,3,2,2,2,2.0,2.0,3.0,3,3
29,0,2,Research & Development,8,4,Life Sciences,3933,0,1,Sales Executive,0,23770.0,8,0.21,1,10,2,3,0,2,4.0,3.0,4.0,3,4
30,0,1,Sales,7,3,Life Sciences,3934,1,3,Sales Executive,2,23130.0,2,0.11,0,12,5,7,1,7,3.0,1.0,3.0,3,3
34,0,1,Research & Development,1,2,Medical,3935,0,2,Healthcare Representative,1,176650.0,0,0.11,0,6,5,5,1,2,4.0,4.0,3.0,2,3
33,0,0,Research & Development,2,4,Medical,3936,1,1,Sales Representative,0,25960.0,8,0.14,1,13,4,11,1,7,4.0,2.0,2.0,3,3
49,0,1,Sales,3,4,Marketing,3937,1,1,Sales Executive,0,47280.0,3,0.11,1,8,4,5,0,4,4.0,4.0,4.0,3,3
33,1,1,Research & Development,10,3,Life Sciences,3938,1,1,Sales Executive,0,43020.0,2,0.13,0,11,3,0,0,0,1.0,1.0,2.0,1,3
38,0,2,Research & Development,28,3,Medical,3939,1,1,Healthcare Representative,1,29790.0,4,0.12,1,9,3,6,0,5,3.0,2.0,2.0,3,3
31,1,1,Human Resources,9,4,Human Resources,3940,1,2,Laboratory Technician,1,168850.0,2,0.14,2,10,2,1,0,0,1.0,3.0,3.0,3,3
29,0,1,Research & Development,3,4,Other,3941,0,2,Sales Representative,2,55930.0,1,0.13,1,1,3,1,0,0,4.0,1.0,3.0,3,3
30,0,1,Research & Development,2,1,Medical,3942,1,1,Sales Representative,1,104450.0,3,0.18,1,10,3,7,1,7,3.0,3.0,3.0,3,3
32,0,0,Research & Development,10,4,Life Sciences,3943,0,1,Laboratory Technician,0,87400.0,2,0.11,1,12,2,7,0,7,2.0,2.0,3.0,3,3
38,0,1,Research & Development,8,2,Technical Degree,3944,0,1,Manufacturing Director,1,25140.0,3,0.11,0,15,2,1,1,0,2.0,4.0,3.0,2,3
43,1,2,Research & Development,1,4,Other,3945,1,3,Sales Executive,1,76550.0,9,0.12,1,6,3,1,0,0,3.0,3.0,3.0,3,3
42,0,1,Human Resources,1,3,Other,3946,0,1,Healthcare Representative,2,174650.0,8,0.13,1,7,3,5,0,4,2.0,2.0,2.0,3,3
55,0,1,Research & Development,3,2,Life Sciences,3947,0,1,Sales Executive,1,73510.0,8,0.2,1,34,3,1,0,0,3.0,1.0,3.0,3,4
33,0,0,Research & Development,14,3,Other,3948,1,1,Research Scientist,2,108200.0,5,0.12,0,11,2,9,1,7,4.0,2.0,2.0,3,3
41,0,1,Research & Development,5,3,Medical,3949,1,1,Sales Representative,2,121690.0,1,0.19,0,5,2,5,0,4,3.0,1.0,3.0,3,3
34,0,0,Research & Development,7,4,Medical,3950,0,1,Research Scientist,2,196260.0,1,0.21,0,15,5,15,0,7,4.0,3.0,3.0,2,4
53,0,0,Research & Development,10,4,Medical,3951,1,2,Healthcare Representative,1,20700.0,4,0.13,2,27,2,3,0,2,1.0,3.0,2.0,4,3
43,0,1,Sales,16,2,Marketing,3952,0,1,Laboratory Technician,0,67820.0,0,0.16,1,10,2,9,1,8,2.0,4.0,3.0,3,3
34,0,1,Sales,10,2,Life Sciences,3953,0,5,Sales Executive,0,77790.0,5,0.12,1,6,2,2,2,2,4.0,4.0,3.0,3,3
21,1,1,Sales,1,2,Marketing,3954,1,5,Healthcare Representative,0,27910.0,1,0.14,0,1,3,1,1,0,2.0,2.0,3.0,4,3
38,0,1,Research & Development,8,2,Life Sciences,3955,0,2,Sales Executive,1,32010.0,1,0.11,1,5,3,5,0,4,4.0,3.0,3.0,2,3
22,1,1,Research & Development,1,3,Other,3956,1,4,Research Scientist,1,49680.0,1,0.14,0,1,3,1,0,0,3.0,1.0,3.0,3,3
31,0,1,Research & Development,8,5,Life Sciences,3957,1,5,Sales Executive,1,131200.0,1,0.12,2,13,6,12,5,7,1.0,4.0,3.0,2,3
51,0,1,Research & Development,1,4,Life Sciences,3958,0,1,Manager,1,40330.0,2,0.14,0,15,2,2,2,2,1.0,3.0,3.0,3,3
37,0,1,Research & Development,24,1,Life Sciences,3959,1,2,Sales Executive,1,32910.0,1,0.16,3,5,2,5,0,3,2.0,2.0,3.0,2,3
46,0,1,Sales,3,4,Marketing,3960,0,1,Sales Representative,2,42720.0,7,0.13,0,24,3,2,2,2,3.0,4.0,3.0,4,3
36,0,1,Research & Development,27,3,Technical Degree,3961,0,4,Research Scientist,1,50560.0,7,0.12,0,15,2,12,5,7,4.0,1.0,3.0,2,3
44,1,2,Sales,10,4,Life Sciences,3962,1,1,Research Scientist,2,28440.0,1,0.12,0,6,2,5,2,3,3.0,2.0,2.0,4,3
37,0,1,Research & Development,19,2,Technical Degree,3963,1,2,Sales Executive,2,27030.0,2,0.14,0,19,2,10,4,7,3.0,2.0,2.0,3,3
35,1,1,Research & Development,15,4,Life Sciences,3964,1,2,Research Scientist,0,19040.0,1,0.22,1,10,4,10,7,7,3.0,4.0,3.0,3,4
33,0,1,Research & Development,8,5,Medical,3965,1,2,Laboratory Technician,1,82240.0,6,0.19,0,14,3,10,7,6,4.0,1.0,3.0,3,3
28,0,1,Sales,9,3,Medical,3966,0,2,Sales Executive,1,47660.0,1,0.12,0,5,3,5,0,3,3.0,4.0,4.0,3,3
39,0,1,Sales,3,4,Marketing,3967,0,2,Laboratory Technician,0,26100.0,7,0.12,0,9,2,4,2,2,3.0,3.0,3.0,2,3
46,0,0,Research & Development,9,2,Life Sciences,3968,1,2,Manufacturing Director,0,57310.0,8,0.17,0,6,2,2,2,2,2.0,2.0,3.0,3,3
40,0,1,Research & Development,2,2,Medical,3969,1,1,Research Director,1,25390.0,4,0.12,1,7,3,4,0,2,3.0,1.0,2.0,3,3
42,0,1,Research & Development,7,4,Other,3970,0,2,Laboratory Technician,1,57140.0,5,0.11,0,10,2,0,0,0,2.0,1.0,2.0,3,3
35,0,0,Sales,10,1,Life Sciences,3971,0,2,Research Director,2,43230.0,2,0.18,3,15,3,7,1,7,2.0,4.0,3.0,3,3
38,0,0,Sales,6,4,Marketing,3972,1,3,Sales Executive,2,73360.0,5,0.11,0,13,3,11,3,8,1.0,2.0,3.0,3,3
34,1,2,Research & Development,2,1,Life Sciences,3973,1,1,Manufacturing Director,1,134990.0,4,0.23,2,11,2,7,0,7,4.0,1.0,2.0,4,4
37,1,1,Research & Development,24,3,Life Sciences,3974,1,1,Laboratory Technician,0,137580.0,1,0.11,1,10,5,10,0,8,4.0,1.0,1.0,3,3
39,0,2,Research & Development,2,1,Medical,3975,1,2,Healthcare Representative,2,51550.0,2,0.18,1,7,3,2,2,2,3.0,4.0,3.0,2,3
43,0,0,Human Resources,8,5,Medical,3976,0,3,Sales Executive,0,22580.0,4,0.18,0,7,2,3,1,2,1.0,3.0,2.0,3,3
41,0,1,Research & Development,3,3,Life Sciences,3977,1,3,Research Scientist,0,35970.0,3,0.13,1,11,2,3,1,2,2.0,2.0,1.0,1,3
41,0,1,Research & Development,1,1,Technical Degree,3978,1,3,Laboratory Technician,2,25150.0,0,0.18,0,23,2,22,13,5,3.0,3.0,4.0,2,3
30,0,1,Sales,26,3,Marketing,3979,0,2,Manager,0,44200.0,9,0.11,0,9,3,7,0,2,1.0,3.0,3.0,3,3
26,1,1,Human Resources,2,1,Technical Degree,3980,0,3,Sales Executive,1,65780.0,0,0.15,2,6,3,5,1,4,4.0,2.0,3.0,2,3
46,1,1,Research & Development,10,3,Medical,3981,1,1,Sales Executive,1,44220.0,4,0.11,1,13,2,9,3,7,4.0,2.0,4.0,3,3
40,0,1,Sales,27,2,Medical,3982,0,3,Sales Executive,2,102740.0,4,0.18,0,12,3,5,0,3,3.0,4.0,3.0,3,3
34,0,1,Research & Development,2,3,Life Sciences,3983,1,2,Laboratory Technician,1,53430.0,1,0.14,0,10,5,10,4,8,2.0,3.0,3.0,2,3
58,0,0,Research & Development,2,4,Medical,3984,1,1,Laboratory Technician,2,23760.0,4,0.12,1,37,3,16,14,14,2.0,2.0,2.0,3,3
35,0,1,Research & Development,8,1,Technical Degree,3985,0,3,Manufacturing Director,1,53460.0,0,0.14,0,6,3,5,0,3,2.0,3.0,4.0,2,3
47,0,1,Research & Development,19,5,Medical,3986,0,2,Research Scientist,2,28270.0,8,0.14,1,28,3,22,14,10,3.0,2.0,3.0,3,3
40,0,1,Research & Development,1,4,Life Sciences,3987,1,2,Manager,2,199430.0,2,0.13,1,15,3,7,7,7,2.0,1.0,3.0,3,3
54,0,1,Sales,27,4,Medical,3988,1,1,Research Scientist,1,31310.0,4,0.14,0,14,3,7,1,7,4.0,4.0,2.0,2,3
31,0,2,Sales,8,4,Other,3989,0,3,Manufacturing Director,1,25520.0,2,0.18,0,9,2,3,2,2,1.0,1.0,3.0,3,3
28,0,1,Sales,1,2,Life Sciences,3990,1,3,Manager,1,44770.0,1,0.15,0,3,6,3,1,2,3.0,1.0,3.0,3,3
38,0,1,Research & Development,19,3,Medical,3991,0,2,Manufacturing Director,1,64740.0,2,0.13,2,20,3,4,0,3,2.0,4.0,2.0,1,3
26,0,1,Sales,8,3,Marketing,3992,0,1,Healthcare Representative,0,30330.0,1,0.12,0,5,2,5,1,2,3.0,4.0,3.0,2,3
58,0,2,Research & Development,10,4,Technical Degree,3993,0,1,Sales Representative,1,29360.0,2,0.13,1,23,3,2,2,2,1.0,3.0,3.0,3,3
18,0,0,Research & Development,2,3,Life Sciences,3994,1,3,Sales Representative,0,186060.0,1,0.24,2,0,4,0,0,0,2.0,3.0,1.0,3,4
31,1,1,Research & Development,2,3,Life Sciences,3995,1,3,Laboratory Technician,1,21680.0,0,0.14,1,2,2,1,0,0,4.0,1.0,3.0,3,3
29,1,1,Research & Development,8,2,Medical,3996,1,1,Manager,2,28530.0,4,0.14,1,4,5,2,2,0,1.0,1.0,3.0,2,3
45,0,0,Sales,1,4,Technical Degree,3997,1,1,Research Scientist,1,170480.0,4,0.15,0,10,3,8,5,7,3.0,3.0,4.0,2,3
36,0,1,Sales,2,3,Technical Degree,3998,0,5,Laboratory Technician,1,22900.0,4,0.11,0,15,5,1,0,0,4.0,2.0,3.0,3,3
43,0,2,Sales,8,3,Medical,3999,1,1,Research Director,1,36000.0,1,0.23,0,7,2,7,7,7,1.0,4.0,3.0,3,4
27,0,2,Sales,8,4,Life Sciences,4000,1,5,Research Scientist,0,21070.0,0,0.13,0,6,2,5,0,2,4.0,4.0,2.0,3,3
29,0,2,Research & Development,6,2,Medical,4001,1,1,Human Resources,1,41150.0,1,0.11,0,11,1,11,3,10,4.0,4.0,4.0,3,3
32,0,2,Sales,9,4,Life Sciences,4002,1,4,Sales Executive,0,43270.0,8,0.13,0,4,4,0,0,0,4.0,4.0,4.0,3,3
42,0,0,Research & Development,11,3,Medical,4003,1,1,Manager,1,178560.0,3,0.18,0,10,2,6,3,3,3.0,3.0,2.0,3,3
47,0,1,Sales,2,2,Life Sciences,4004,0,5,Manager,0,31960.0,4,0.14,1,7,3,2,2,0,2.0,3.0,3.0,2,3
46,0,1,Human Resources,1,3,Life Sciences,4005,0,1,Laboratory Technician,2,190810.0,3,0.21,0,12,2,9,4,7,4.0,4.0,2.0,3,4
28,0,0,Research & Development,7,3,Life Sciences,4006,1,1,Sales Executive,2,89660.0,1,0.16,1,3,3,3,2,2,3.0,4.0,3.0,2,3
29,0,1,Research & Development,16,3,Medical,4007,0,1,Manufacturing Director,2,22100.0,8,0.11,1,11,4,7,1,6,4.0,3.0,3.0,3,3
42,0,1,Sales,2,4,Medical,4008,0,2,Research Director,0,45390.0,4,0.17,1,8,5,0,0,0,4.0,3.0,3.0,3,3
32,1,1,Research & Development,1,1,Medical,4009,1,2,Laboratory Technician,0,27410.0,7,0.11,0,7,3,2,2,2,3.0,2.0,2.0,3,3
46,0,1,Research & Development,23,1,Life Sciences,4010,1,2,Laboratory Technician,2,34910.0,2,0.14,0,25,0,19,2,8,1.0,1.0,3.0,3,3
27,0,1,Sales,2,3,Life Sciences,4011,0,5,Research Scientist,1,45410.0,1,0.14,2,9,4,9,5,8,2.0,3.0,3.0,4,3
29,0,1,Research & Development,1,2,Medical,4012,1,3,Sales Executive,1,26780.0,1,0.25,1,1,3,1,0,0,4.0,2.0,3.0,3,4
43,0,1,Research & Development,1,3,Life Sciences,4013,1,1,Manufacturing Director,1,73790.0,7,0.13,2,21,3,16,6,14,1.0,3.0,3.0,2,3
48,0,1,Research & Development,2,3,Life Sciences,4014,0,2,Manager,1,62720.0,4,0.14,0,29,3,22,12,9,4.0,2.0,3.0,2,3
29,1,2,Research & Development,13,2,Life Sciences,4015,0,1,Laboratory Technician,0,52200.0,1,0.17,0,1,3,1,1,0,4.0,4.0,2.0,2,3
46,1,1,Research & Development,4,4,Medical,4016,0,2,Sales Representative,1,27430.0,5,0.25,1,14,1,8,0,7,3.0,2.0,3.0,4,4
27,0,2,Research & Development,16,4,Medical,4017,1,3,Healthcare Representative,1,49980.0,0,0.2,2,8,3,7,7,3,4.0,1.0,2.0,3,4
39,0,1,Research & Development,2,3,Technical Degree,4018,1,3,Healthcare Representative,2,102520.0,8,0.13,1,7,3,2,2,2,4.0,4.0,3.0,3,3
55,0,1,Research & Development,2,3,Life Sciences,4019,0,1,Human Resources,1,27810.0,8,0.13,1,19,2,5,0,4,2.0,4.0,4.0,3,3
28,0,1,Research & Development,29,2,Life Sciences,4020,1,2,Laboratory Technician,1,68520.0,1,0.18,1,1,2,1,0,0,2.0,2.0,3.0,4,3
30,1,1,Sales,12,4,Life Sciences,4021,0,2,Sales Executive,0,49500.0,1,0.12,2,1,3,1,0,0,2.0,4.0,2.0,3,3
22,1,1,Research & Development,16,2,Life Sciences,4022,0,2,Laboratory Technician,0,35790.0,1,0.19,3,1,3,1,0,0,4.0,2.0,3.0,3,3
36,0,1,Research & Development,11,3,Life Sciences,4023,1,1,Sales Executive,1,131910.0,1,0.14,1,10,2,10,1,7,2.0,3.0,3.0,2,3
31,0,1,Research & Development,2,4,Life Sciences,4024,0,5,Manager,2,103770.0,1,0.14,0,10,2,10,0,2,2.0,3.0,3.0,3,3
34,0,1,Sales,14,2,Technical Degree,4025,0,1,Sales Executive,1,22350.0,2,0.14,1,9,2,5,1,0,3.0,4.0,3.0,3,3
29,0,1,Research & Development,5,5,Life Sciences,4026,0,1,Sales Executive,0,105020.0,3,0.12,0,11,4,3,1,2,4.0,1.0,3.0,2,3
37,0,1,Research & Development,7,2,Medical,4027,1,1,Manufacturing Director,1,20110.0,5,0.13,0,16,4,5,0,4,4.0,1.0,3.0,4,3
35,0,1,Sales,2,1,Technical Degree,4028,1,2,Laboratory Technician,1,18590.0,0,0.25,1,4,2,3,0,2,4.0,2.0,3.0,2,4
45,0,1,Research & Development,3,3,Medical,4029,0,2,Sales Executive,1,37600.0,0,0.14,1,10,2,9,3,8,2.0,4.0,2.0,2,3
36,0,2,Research & Development,5,3,Medical,4030,0,4,Manufacturing Director,0,177790.0,1,0.17,1,10,5,10,0,8,2.0,4.0,2.0,1,3
40,0,1,Research & Development,3,3,Other,4031,1,1,Sales Executive,2,68330.0,2,0.13,0,22,3,19,11,16,1.0,3.0,3.0,3,3
26,0,1,Research & Development,26,2,Life Sciences,4032,1,2,Human Resources,1,68120.0,1,0.13,0,1,2,1,1,0,2.0,3.0,2.0,2,3
27,0,1,Research & Development,4,3,Technical Degree,4033,1,2,Manufacturing Director,0,51710.0,0,0.2,1,9,1,8,0,7,1.0,3.0,2.0,2,4
48,0,2,Research & Development,2,3,Life Sciences,4034,1,2,Research Director,2,197400.0,3,0.14,0,24,2,22,4,7,4.0,4.0,3.0,4,3
44,0,1,Sales,1,2,Medical,4035,1,4,Manager,1,187110.0,2,0.12,1,10,0,2,2,2,2.0,1.0,3.0,3,3
34,1,0,Research & Development,27,2,Life Sciences,4036,0,1,Sales Representative,1,36920.0,1,0.12,1,5,5,5,3,0,4.0,1.0,3.0,3,3
56,1,1,Human Resources,1,2,Medical,4037,0,5,Sales Executive,0,25590.0,1,0.21,0,5,3,4,1,0,1.0,4.0,3.0,3,4
36,0,1,Research & Development,13,3,Technical Degree,4038,0,3,Healthcare Representative,1,25170.0,2,0.14,0,12,3,4,1,3,3.0,2.0,1.0,3,3
41,0,1,Research & Development,5,3,Life Sciences,4039,0,1,Sales Executive,1,66230.0,5,0.18,0,14,3,5,1,4,3.0,2.0,3.0,3,3
42,0,1,Research & Development,7,3,Technical Degree,4040,0,2,Sales Executive,1,182650.0,9,0.12,1,18,4,13,5,7,3.0,1.0,4.0,3,3
31,0,1,Sales,9,4,Life Sciences,4041,0,1,Sales Executive,2,161240.0,2,0.23,1,8,2,5,1,4,3.0,4.0,3.0,2,4
34,0,1,Research & Development,8,1,Life Sciences,4042,0,3,Laboratory Technician,1,25850.0,3,0.12,0,9,5,4,0,1,4.0,4.0,2.0,3,3
31,0,1,Sales,25,2,Life Sciences,4043,0,3,Manufacturing Director,2,182130.0,8,0.21,2,4,3,2,2,2,1.0,3.0,2.0,4,4
26,0,2,Sales,16,2,Life Sciences,4044,1,2,Healthcare Representative,1,83800.0,0,0.14,0,8,3,7,7,7,3.0,4.0,3.0,4,3
45,0,2,Research & Development,8,4,Life Sciences,4045,0,2,Manager,0,29940.0,4,0.18,1,12,2,4,0,3,2.0,3.0,3.0,3,3
33,0,1,Sales,1,3,Life Sciences,4046,0,5,Sales Executive,0,12230.0,1,0.13,1,10,3,10,0,9,2.0,3.0,2.0,3,3
28,0,2,Sales,8,3,Life Sciences,4047,1,4,Research Scientist,1,11180.0,1,0.11,0,7,3,7,0,7,3.0,4.0,3.0,3,3
29,1,2,Human Resources,2,4,Human Resources,4048,1,2,Sales Executive,0,28750.0,1,0.11,0,1,3,1,0,0,3.0,1.0,3.0,3,3
39,0,0,Research & Development,8,5,Medical,4049,0,2,Sales Representative,1,188240.0,6,0.19,1,10,4,3,1,2,1.0,3.0,3.0,3,3
27,0,1,Sales,3,2,Technical Degree,4050,1,2,Healthcare Representative,1,135770.0,1,0.12,1,6,2,5,1,2,2.0,2.0,2.0,3,3
34,0,2,Research & Development,9,4,Life Sciences,4051,0,2,Manufacturing Director,1,26250.0,1,0.12,3,16,4,15,6,11,3.0,4.0,3.0,3,3
28,1,1,Research & Development,25,3,Technical Degree,4052,1,1,Research Director,0,187890.0,3,0.16,1,6,4,2,2,2,4.0,3.0,3.0,3,3
47,0,0,Research & Development,1,4,Medical,4053,1,1,Research Scientist,1,45380.0,8,0.11,0,16,3,8,1,7,3.0,2.0,4.0,3,3
56,0,1,Research & Development,4,3,Technical Degree,4054,0,2,Sales Executive,1,198470.0,4,0.14,0,6,6,0,0,0,4.0,1.0,3.0,3,3
39,0,1,Research & Development,1,3,Other,4055,0,1,Laboratory Technician,1,105120.0,1,0.12,1,10,2,10,7,9,1.0,1.0,3.0,3,3
38,0,2,Research & Development,4,2,Medical,4056,0,1,Manager,2,44440.0,1,0.13,0,20,2,20,0,7,4.0,2.0,3.0,3,3
58,0,1,Sales,5,3,Marketing,4057,1,5,Sales Representative,1,21540.0,4,0.21,1,29,3,1,0,0,4.0,4.0,2.0,3,4
32,1,2,Research & Development,9,3,Life Sciences,4058,1,2,Laboratory Technician,0,191900.0,3,0.17,1,8,2,4,0,3,1.0,3.0,3.0,3,3
38,0,1,Research & Development,3,4,Life Sciences,4059,0,1,Sales Representative,2,44900.0,2,0.21,1,10,1,5,0,3,2.0,4.0,4.0,3,4
49,0,2,Sales,11,4,Life Sciences,4060,1,2,Research Scientist,1,35060.0,3,0.11,1,28,4,5,4,3,2.0,4.0,3.0,2,3
42,0,1,Sales,1,3,Life Sciences,4061,0,1,Sales Executive,2,23720.0,3,0.12,1,14,3,0,0,0,2.0,4.0,3.0,3,3
27,1,2,Sales,8,1,Life Sciences,4062,1,4,Laboratory Technician,1,102310.0,1,0.13,1,1,2,1,0,0,1.0,2.0,3.0,3,3
35,0,1,Research & Development,25,1,Medical,4063,1,1,Sales Executive,1,54100.0,0,0.18,0,6,4,5,0,4,2.0,1.0,1.0,3,3
28,0,0,Research & Development,21,1,Medical,4064,1,3,Research Scientist,0,79780.0,1,0.16,2,5,2,5,1,4,3.0,3.0,2.0,3,3
31,0,0,Sales,23,1,Medical,4065,1,1,Sales Executive,2,38670.0,1,0.11,1,4,4,4,2,3,3.0,1.0,4.0,4,3
36,0,0,Research & Development,1,3,Life Sciences,4066,1,2,Research Scientist,1,28380.0,1,0.19,2,5,5,5,0,2,1.0,2.0,3.0,1,3
34,0,1,Sales,2,3,Marketing,4067,1,4,Healthcare Representative,0,46950.0,1,0.16,1,14,2,14,2,1,1.0,4.0,2.0,3,3
34,0,1,Research & Development,19,3,Technical Degree,4068,0,1,Research Director,2,33390.0,1,0.16,0,9,2,8,1,1,4.0,3.0,2.0,2,3
26,0,1,Research & Development,2,2,Life Sciences,4069,1,2,Research Scientist,0,20800.0,0,0.13,0,8,6,7,7,6,3.0,1.0,2.0,4,3
29,0,1,Research & Development,2,4,Other,4070,1,2,Laboratory Technician,1,20960.0,0,0.22,0,6,2,5,0,2,1.0,1.0,2.0,4,4
32,0,0,Research & Development,3,1,Life Sciences,4071,1,3,Manager,2,62090.0,5,0.17,1,9,5,5,1,2,3.0,4.0,3.0,4,3
